Datetime,PM2.5,NO2,SO2,O3,CO,PM10
11/12/2019 23:00,41,17.18,12.55,32.83,0.73,62.75
11/13/2019 0:00,38,17.68,12.25,33.95,0.71,68
11/13/2019 1:00,31.75,15.72,11.17,32.1,0.64,57.5
11/13/2019 2:00,34.5,16.43,11.3,26.98,0.69,68.5
11/13/2019 3:00,45.75,16.02,10.8,30.6,0.7,79.25
11/13/2019 4:00,48,13.6,11.25,32.3,0.73,79.25
11/13/2019 5:00,48,12.53,11.25,28.52,0.73,77
11/13/2019 6:00,48.5,15.82,11.7,27.83,0.74,90
11/13/2019 7:00,67,15.65,12.28,29.6,0.67,83
11/13/2019 8:00,45.75,16.73,13.43,31.2,0.67,79.5
11/13/2019 9:00,44,14.18,11.75,41.25,0.64,75.25
11/13/2019 10:00,41.5,11.78,3.67,47.27,0.68,68.25
11/13/2019 11:00,40.75,14.95,1.68,55.83,0.65,71
11/13/2019 12:00,35,13.5,11.22,63.35,0.29,68
11/13/2019 13:00,37.75,11.2,15.9,69.8,0.45,67.75
11/13/2019 14:00,38,10.4,26.25,77.43,0.42,68.75
11/13/2019 15:00,42,12.45,22.02,79.5,0.47,74
11/13/2019 16:00,43.25,15.05,23.73,77.22,0.49,74.25
11/13/2019 17:00,45.75,15.73,22.15,78.1,0.54,77.75
11/13/2019 18:00,50.5,18.45,20.9,65.7,0.69,87.75
11/13/2019 19:00,49.75,19.27,14.77,57.43,0.68,91.25
11/13/2019 20:00,52,12.6,12.5,58.8,0.68,86
11/13/2019 21:00,49.75,12.45,11.3,54.15,0.72,75.75
11/13/2019 22:00,53.75,14.48,11.47,48.8,0.82,83
11/13/2019 23:00,58.75,17.35,11.65,53.1,0.78,89.25
11/14/2019 0:00,57.5,17.68,11.83,54.5,0.73,89.25
11/14/2019 1:00,55.25,12.35,11.75,58.5,0.6,85.75
11/14/2019 2:00,52.75,10.97,12.1,55.08,0.62,84
11/14/2019 3:00,53.5,10.85,12.28,52.1,0.63,90
11/14/2019 4:00,57.25,8.82,12.6,61.42,0.62,88
11/14/2019 5:00,55,7.05,12.65,56.25,0.65,82
11/14/2019 6:00,58,6.4,14.1,64.1,0.63,90
11/14/2019 7:00,67,15.65,12.28,29.6,0.67,83
11/14/2019 8:00,45.75,16.73,13.43,31.2,0.67,79.5
11/14/2019 9:00,51.75,11.15,7.2,71.7,0.58,88.25
11/14/2019 10:00,53.5,10.35,0.55,76.12,0.54,90
11/14/2019 11:00,52,10.1,1.05,78.3,0.49,93
11/14/2019 12:00,41.75,11.1,15.72,76.97,5.04,78
11/14/2019 13:00,32.25,9.15,15.3,72.42,0.58,66.75
11/14/2019 14:00,34.25,11.62,14.25,69.85,0.56,58.75
11/14/2019 15:00,38,12.55,13.03,71.75,0.74,90.25
11/14/2019 16:00,37,13.5,12.65,70.97,0.71,160.5
11/14/2019 17:00,34.75,15.07,12.05,65.75,0.73,56.5
11/14/2019 18:00,38.75,24.15,4.92,54.3,0.88,67.5
11/14/2019 19:00,48.25,32.65,10.1,50.7,0.91,86.25
11/14/2019 20:00,64.5,31.92,9.3,43.65,1.08,114
11/14/2019 21:00,75,52.38,8.43,22.7,1.07,123
11/14/2019 22:00,57,26.57,13.62,37.3,0.95,112.75
11/14/2019 23:00,59.25,20.58,12.48,44.22,1.09,108.75
11/15/2019 0:00,66,15.2,19.07,64.85,1.03,117
11/15/2019 1:00,69,15.7,16.07,45.22,0.76,109
11/15/2019 2:00,64.5,14.57,17.3,46.55,0.77,103.5
11/15/2019 3:00,69,12.28,15.92,50.35,0.72,105
11/15/2019 4:00,72.5,9.15,17.88,57.1,0.74,104.75
11/15/2019 5:00,69.5,10.62,14.57,48.45,0.79,113.5
11/15/2019 6:00,74,10.65,11.57,54,0.83,112
11/15/2019 7:00,74,10.47,14.57,49.9,0.91,105.25
11/15/2019 8:00,74,14.15,18,54.1,0.93,112
11/15/2019 9:00,71.5,13.1,10.88,69.2,0.69,114.75
11/15/2019 10:00,63.5,11,7.35,76.45,0.7,100.75
11/15/2019 11:00,60.75,13.25,7.28,81.03,0.7,96.75
11/15/2019 12:00,57,11.95,6.25,84.4,0.34,96
11/15/2019 13:00,54.75,12.18,15.75,83.85,0.75,93.25
11/15/2019 14:00,45.5,12.27,22.05,80,0.75,85.5
11/15/2019 15:00,38.25,11.85,32.55,78.05,0.7,75
11/15/2019 16:00,39.75,10.6,36.12,73.78,0.79,64
11/15/2019 17:00,42.75,11.75,26.1,71.9,0.91,60.5
11/15/2019 18:00,49.25,18.22,18.5,59.9,0.99,75.25
11/15/2019 19:00,62.25,21.73,10.12,46.42,0.93,100.75
11/15/2019 20:00,62,16.52,6.48,47.15,0.99,110.5
11/15/2019 21:00,61.25,14.18,5.67,50.58,0.89,104.25
11/15/2019 22:00,65,14.4,8.88,42.67,0.9,96.5
11/15/2019 23:00,54.75,12.75,9.82,43.65,0.8,88.25
11/16/2019 0:00,51.25,10.1,11.15,47.6,0.72,83.25
11/16/2019 1:00,50,11.4,7.82,44.2,0.7,75.75
11/16/2019 2:00,45.25,14.12,7.6,39.07,0.79,80.75
11/16/2019 3:00,51.75,14.28,7.53,34.8,0.86,92.25
11/16/2019 4:00,63.5,15,6.9,26.02,0.92,105.25
11/16/2019 5:00,76.75,14,7.05,28.4,0.95,118.25
11/16/2019 6:00,85,13.25,7.2,30.43,0.94,128
11/16/2019 7:00,84.75,20.52,8.62,18.48,1,129.5
11/16/2019 8:00,74,21.65,8.08,32.2,0.9,122.75
11/16/2019 9:00,69.5,13.85,6.22,48.12,0.85,109.75
11/16/2019 10:00,66,12.33,7.35,64.1,0.93,95.25
11/16/2019 11:00,69,13.25,7.9,75.95,0.97,108
11/16/2019 12:00,67.5,11.25,23.85,76.42,5.36,111
11/16/2019 13:00,61.5,10.12,15.7,75.3,0.72,97.25
11/16/2019 14:00,57.25,11.15,7.3,74.03,0.63,91.25
11/16/2019 15:00,59.75,10.72,14.12,77.4,0.65,91
11/16/2019 16:00,64.5,22.2,102.78,59,0.73,96.5
11/16/2019 17:00,61,22.68,31.25,65.03,0.79,93.5
11/16/2019 18:00,56.75,14.3,11.45,56.7,1,91.75
11/16/2019 19:00,59.25,14.73,9.8,47.92,0.76,99.25
11/16/2019 20:00,56.25,18.15,8.82,43.3,0.88,104.25
11/16/2019 21:00,73.25,20.62,9.77,37.1,0.92,124.75
11/16/2019 22:00,77.75,20.18,16.57,25.52,1.05,124
11/16/2019 23:00,75.5,20.22,16.8,24,0.93,128.75
11/17/2019 0:00,65,17.07,17.68,20.73,0.98,115
11/17/2019 1:00,72,17.48,11.03,19.05,0.99,110.75
11/17/2019 2:00,69.5,14.43,8.43,26.15,0.97,108.25
11/17/2019 3:00,80,15.82,8.88,18.05,1,115.75
11/17/2019 4:00,77,18.88,9.9,20.08,0.91,122
11/17/2019 5:00,70.5,17.15,6.95,18.55,0.9,110.25
11/17/2019 6:00,85,12.9,10.32,26.35,0.91,122.75
11/17/2019 7:00,98.75,14.27,5.92,14.75,0.94,134.25
11/17/2019 8:00,77,21.03,4.7,16.65,0.98,148
11/17/2019 9:00,79.5,19.45,2.2,35.67,0.92,157
11/17/2019 10:00,79.25,13.55,7.35,63.85,0.78,140.25
11/17/2019 11:00,58.75,19.3,20.43,60.6,0.73,118
11/17/2019 12:00,62.25,16.35,8.95,62.33,0.63,113.5
11/17/2019 13:00,51.25,33.08,138.4,48.8,0.65,98.25
11/17/2019 14:00,58.25,25.88,73.03,60.45,0.62,115
11/17/2019 15:00,50.5,33.9,88,51.95,0.56,99
11/17/2019 16:00,50.75,20.48,46.08,62.6,0.59,92
11/17/2019 17:00,47.25,11.65,13.82,61.35,0.64,79.5
11/17/2019 18:00,49.25,11.93,6.3,44.8,0.75,79
11/17/2019 19:00,55.25,14.92,5.78,40.42,0.84,86.25
11/17/2019 20:00,57.25,16.8,5,36.05,0.83,99
11/17/2019 21:00,44.25,16.77,8.1,32.25,0.92,95
11/17/2019 22:00,48.75,15.82,5.55,31,0.95,84.25
11/17/2019 23:00,48,16.4,9.12,31.18,0.94,84.25
11/18/2019 0:00,44,16.12,6.58,28.8,0.98,76
11/18/2019 1:00,59,17.07,17.23,24.68,0.91,87.25
11/18/2019 2:00,58.5,14.57,19.5,22.85,0.86,97.75
11/18/2019 3:00,57.5,14.23,20.2,20.7,0.8,112.5
11/18/2019 4:00,58.25,12.72,22.92,26.85,0.73,114.75
11/18/2019 5:00,52,10.4,20.38,30.2,0.7,85.25
11/18/2019 6:00,46,15.95,23.57,30.75,0.7,75.75
11/18/2019 7:00,60.25,15.88,13.85,24.1,0.78,90.25
11/18/2019 8:00,46.25,19.75,12.3,24.5,0.82,89
11/18/2019 9:00,38,12.95,16.9,40.28,0.74,78
11/18/2019 10:00,39.75,12.43,19.7,46,0.74,64.25
11/18/2019 11:00,43,14.18,16.3,49,0.71,64.5
11/18/2019 12:00,36.25,11.45,26.93,46.27,0.47,53
11/18/2019 13:00,33,12,27.85,54.05,0.79,52.25
11/18/2019 14:00,30.75,13.45,34.25,60.9,0.89,61.5
11/18/2019 15:00,34.5,11.7,25.62,47.1,0.98,63.75
11/18/2019 16:00,38,15.15,11.6,51.53,1.11,51.75
11/18/2019 17:00,40.75,16.77,9.4,52.83,1.22,71
11/18/2019 18:00,52,24.45,7.12,40.27,1.16,88.5
11/18/2019 19:00,32,15.83,5.55,35.58,0.68,63.5
11/18/2019 20:00,31.25,14.15,1.95,32.55,0.66,50.75
11/18/2019 21:00,39.25,13.1,9.9,33.7,0.65,55.75
11/18/2019 22:00,21,10.9,3.25,36.75,0.66,40.5
11/18/2019 23:00,27.5,8.38,4.1,38.33,0.69,46.5
11/19/2019 0:00,35,7.98,5.55,35.05,0.75,53.5
11/19/2019 1:00,39.75,10.6,4.03,30.8,0.7,54.5
11/19/2019 2:00,32.5,9.23,5.95,35.3,0.69,64.25
11/19/2019 3:00,49.25,7.25,5.88,36.75,0.72,69.75
11/19/2019 4:00,50.25,6.75,6.67,26.12,0.67,66
11/19/2019 5:00,50.25,5.97,7.65,40.38,0.66,66.75
11/19/2019 6:00,51,6.75,9.27,42.62,0.72,69.75
11/19/2019 7:00,59.25,8.85,11.62,40.58,0.75,73.25
11/19/2019 8:00,58.25,12.72,11,38.17,0.79,77.75
11/19/2019 9:00,62,12.4,11.9,45.1,0.77,80
11/19/2019 10:00,59,10.8,22.5,56.1,0.76,81
11/19/2019 11:00,61,15.15,51.33,52.4,0.77,92.5
11/19/2019 12:00,58.75,14.8,52.65,68.6,5.27,95.75
11/19/2019 13:00,62.5,14.8,39.55,66.2,0.76,92.75
11/19/2019 14:00,66.5,13.38,31.85,71.85,0.8,93.5
11/19/2019 15:00,64.25,13.57,27.88,71.22,0.83,89.25
11/19/2019 16:00,63.25,18.5,29.5,71.22,0.86,92
11/19/2019 17:00,68.75,21.67,27.12,67.92,1.01,100.25
11/19/2019 18:00,77.75,27.82,22.35,47.92,0.99,113.5
11/19/2019 19:00,88.5,39.45,8.82,44.7,1.08,135
11/19/2019 20:00,89.5,38.95,5.5,43.52,1.16,143
11/19/2019 21:00,92,19.55,2.12,54.38,0.88,139.25
11/19/2019 22:00,77,10.8,2.85,59.15,0.79,108.25
11/19/2019 23:00,79.25,9.97,2.4,52.7,0.88,105.75
11/20/2019 0:00,86.25,9.3,2.62,57.22,0.87,114
11/20/2019 1:00,86.75,9.78,12.32,53.25,0.83,113.75
11/20/2019 2:00,88,10.97,13.75,55.65,0.8,114.75
11/20/2019 3:00,92,8.5,14.35,65,0.8,120.5
11/20/2019 4:00,88.5,8.67,13.88,53.23,0.81,122.75
11/20/2019 5:00,97.75,8.28,12.78,52.23,0.8,125
11/20/2019 6:00,97.75,11,12.55,50.52,0.85,124.75
11/20/2019 7:00,84,9.17,11.05,52.72,0.83,123.5
11/20/2019 8:00,90.5,14.32,11.12,47.4,0.87,123
11/20/2019 9:00,94.75,14.65,12.25,50.8,0.95,131
11/20/2019 10:00,100.75,14.03,11.28,58.5,0.93,142.75
11/20/2019 11:00,89.75,13.95,17.85,69.25,0.84,129.5
11/20/2019 12:00,76.5,12.6,8.38,72.15,0.68,117
11/20/2019 13:00,71.75,13,29.2,74.6,0.68,108.5
11/20/2019 14:00,63.25,14.03,29.7,78,0.61,103.25
11/20/2019 15:00,68,13.75,33.45,81.03,0.61,108.5
11/20/2019 16:00,72,13.07,32.45,76.58,0.67,103.75
11/20/2019 17:00,73.75,15.8,28.05,71,0.66,105
11/20/2019 18:00,72.75,21.9,20.68,60.12,0.73,112.5
11/20/2019 19:00,77.5,19.02,9.6,57.38,0.77,112.5
11/20/2019 20:00,65,13.85,4.65,58.15,0.75,95.75
11/20/2019 21:00,60,11.88,2.65,56.58,0.84,87
11/20/2019 22:00,63.5,12.55,6.65,52.2,1.04,89.5
11/20/2019 23:00,65.75,14.2,5.5,52.73,0.81,89.25
11/21/2019 0:00,68,17.7,5.88,50.25,0.81,93
11/21/2019 1:00,64.25,13.78,9.12,46.9,0.77,94
11/21/2019 2:00,66,12.88,8.48,54,0.79,97.75
11/21/2019 3:00,70,9.17,6.67,60.3,0.83,100.75
11/21/2019 4:00,72.75,7.33,6.15,69,1.12,101.75
11/21/2019 5:00,73.5,6.57,4.88,63.07,1.2,100.5
11/21/2019 6:00,79,8.98,5.1,51.92,1.22,109
11/21/2019 7:00,81.75,10.75,10.03,51.25,0.83,112.5
11/21/2019 8:00,79.75,11.18,14.95,60.23,0.84,114
11/21/2019 9:00,74.75,11.93,10.25,66.88,0.76,112.25
11/21/2019 10:00,71,12.18,18.68,71.78,0.7,107
11/21/2019 11:00,63.5,14.53,22.17,78.25,0.67,99
11/21/2019 12:00,57.5,13.7,35.67,80.53,5.2,99.5
11/21/2019 13:00,52.75,11.97,19.9,79.6,0.66,92.5
11/21/2019 14:00,53,12.57,8.65,78.05,0.67,94.25
11/21/2019 15:00,55.5,11.32,11.72,84.98,0.64,93.75
11/21/2019 16:00,54,11.62,13.32,90.35,0.72,90
11/21/2019 17:00,61,13.4,14.38,87.8,0.78,95.75
11/21/2019 18:00,59.25,17.48,14.12,76.5,0.8,97.5
11/21/2019 19:00,55.75,26.75,15.45,64.68,0.74,97
11/21/2019 20:00,57.25,18.23,13.88,57.05,0.64,93
11/21/2019 21:00,48.25,18.52,12.53,45.27,0.72,76.75
11/21/2019 22:00,52,15.47,10.93,53.48,0.65,87
11/21/2019 23:00,46,15.03,9.7,47.05,0.73,78.75
11/22/2019 0:00,56,16.65,8.4,40.7,0.82,91.5
11/22/2019 1:00,55.5,11.35,4.17,50.83,0.64,91.75
11/22/2019 2:00,47.25,11.07,5.75,48.02,0.63,77.5
11/22/2019 3:00,55.75,11.65,1.4,43.5,0.66,78.5
11/22/2019 4:00,57,9.7,2.1,54.4,0.65,91.25
11/22/2019 5:00,46.5,9.28,0.45,49.2,0.58,78.5
11/22/2019 6:00,52,10.43,0.55,48.03,0.61,74.5
11/22/2019 7:00,55,12.72,6.3,42.15,0.74,76
11/22/2019 8:00,61.25,18.85,6.62,43.7,0.75,92
11/22/2019 9:00,58,16.25,7.6,58.23,0.71,98.25
11/22/2019 10:00,54,14.32,3,65.7,0.75,98.5
11/22/2019 11:00,51.75,17.8,3.27,67.05,0.75,114.75
11/22/2019 12:00,50.5,18.05,26.57,71.62,0.58,83.75
11/22/2019 13:00,42,11.9,19.45,77.67,0.57,75.5
11/22/2019 14:00,49.5,13.12,14.4,77.72,0.48,81.25
11/22/2019 15:00,52.75,12.28,14.65,77.12,0.49,85.25
11/22/2019 16:00,50.25,15.32,13.8,73.9,0.47,86
11/22/2019 17:00,53.5,16.1,16.8,70.4,0.51,85.75
11/22/2019 18:00,53,26.52,13.5,52.75,0.7,87.75
11/22/2019 19:00,56.25,28.27,4,46.22,0.68,95.25
11/22/2019 20:00,56.25,23.35,4.45,45.27,0.7,92.75
11/22/2019 21:00,53.5,14.9,1.7,50,0.71,88.75
11/22/2019 22:00,52,17.35,6.4,45.4,0.7,79
11/22/2019 23:00,56,15.8,0.5,38.62,0.84,84.5
11/23/2019 0:00,57,19.62,3.7,31.7,0.92,99.25
11/23/2019 1:00,67,15.62,5.22,30.98,0.84,108.25
11/23/2019 2:00,61.75,16.25,3.43,30.65,0.87,99
11/23/2019 3:00,65.75,13.72,3.17,36.35,0.78,102.25
11/23/2019 4:00,72.25,15.18,6.6,23.95,0.8,101.25
11/23/2019 5:00,73.5,16.48,3,17.9,0.76,118.75
11/23/2019 6:00,65,15.35,3.35,16.22,0.74,103.5
11/23/2019 7:00,62.5,13.32,7.33,19.95,0.79,98.75
11/23/2019 8:00,63,15.62,7.5,20.55,0.86,106
11/23/2019 9:00,62.25,13.47,18.77,45.17,0.74,101.5
11/23/2019 10:00,62.5,12.15,19.98,65.17,0.49,93.75
11/23/2019 11:00,43,12.43,30.15,72.47,0.55,84
11/23/2019 12:00,58,10.1,30.02,74.2,0.2,103
11/23/2019 13:00,55,11.85,17.5,71.82,0.53,79
11/23/2019 14:00,55,9.53,15.65,71.28,0.41,79.75
11/23/2019 15:00,55.75,7.92,19.4,73.45,0.45,82.5
11/23/2019 16:00,57.25,11.53,20.8,73.4,0.61,85.25
11/23/2019 17:00,56.5,12.95,20.42,72.72,0.72,91.5
11/23/2019 18:00,60.25,19.12,13.48,61.82,0.71,99.75
11/23/2019 19:00,60.75,22.7,11.8,55.58,0.78,104.25
11/23/2019 20:00,70,25,10.95,49.3,0.82,111.75
11/23/2019 21:00,75.25,17.82,10.68,46.17,0.96,117.5
11/23/2019 22:00,81.5,19.15,11.55,48.97,0.91,123.75
11/23/2019 23:00,80.5,21.65,8.9,44.6,0.89,111.25
11/24/2019 0:00,82.25,24.15,8.73,33.65,0.95,111.5
11/24/2019 1:00,81.75,16.18,11.57,32.98,0.88,110.5
11/24/2019 2:00,79.75,12.08,8.45,44.98,0.87,111.5
11/24/2019 3:00,86,22.12,7.88,29.75,0.91,115.25
11/24/2019 4:00,86.25,19.08,8.6,26.25,0.85,124.25
11/24/2019 5:00,78,14.57,6.33,25.8,0.85,104
11/24/2019 6:00,73,14.25,6.3,32.38,0.88,108
11/24/2019 7:00,77,17.4,12,21.4,0.92,115
11/24/2019 8:00,77,17.8,8,20.4,0.93,115
11/24/2019 9:00,76.25,15.95,4.97,43.25,0.83,116.25
11/24/2019 10:00,70.75,10.35,10.75,69.42,0.71,106.25
11/24/2019 11:00,70,10.55,20.12,79.08,0.78,103.25
11/24/2019 12:00,69.75,10.15,18.65,80.02,0.56,108.25
11/24/2019 13:00,68,7.8,24.15,77.05,0.66,100.5
11/24/2019 14:00,63.75,7.75,22.4,75.25,0.63,92.5
11/24/2019 15:00,60,8.38,25.7,75.78,0.62,92.25
11/24/2019 16:00,60,10.48,23.62,77.88,0.64,96
11/24/2019 17:00,65.75,11.45,25.77,78.17,0.71,100
11/24/2019 18:00,69.5,15.58,19.5,62.38,0.9,106.75
11/24/2019 19:00,76,24.1,18.8,54.2,0.93,121.5
11/24/2019 20:00,84.5,26.4,10.35,49.52,1.14,135.75
11/24/2019 21:00,91,34.77,4.33,39.3,1.03,142
11/24/2019 22:00,89.25,20.98,7.2,49.98,0.94,126.25
11/24/2019 23:00,91.5,16.3,5.12,61.35,0.85,122.75
11/25/2019 0:00,86.75,12.35,6.65,39.28,0.87,117.75
11/25/2019 1:00,86.5,10.95,14.88,36.03,0.81,116
11/25/2019 2:00,88,12.85,16.32,32.2,0.83,120.75
11/25/2019 3:00,88,12.2,19.12,32.2,0.8,117
11/25/2019 4:00,86.25,19.08,8.6,26.25,0.85,124.25
11/25/2019 5:00,78,14.57,6.33,25.8,0.85,104
11/25/2019 6:00,73,14.25,6.3,32.38,0.88,108
11/25/2019 7:00,77,17.4,12,21.4,0.92,115
11/25/2019 8:00,77,17.8,8,20.4,0.93,115
11/25/2019 9:00,99,15.97,10.18,55.5,0.77,141.25
11/25/2019 10:00,94,12.32,19.85,65.88,0.77,126.5
11/25/2019 11:00,87,13.65,25.52,79.35,0.76,125.5
11/25/2019 12:00,83,13.55,34.58,84.3,0.33,125.25
11/25/2019 13:00,78.25,11.88,31.1,81.28,0.7,118.75
11/25/2019 14:00,73.75,12.38,22.5,84.55,0.67,113.25
11/25/2019 15:00,75.5,11.32,18.6,87.55,0.73,108.75
11/25/2019 16:00,72.75,12.2,12.28,85.5,0.8,110
11/25/2019 17:00,72.75,14.3,3.33,83.62,0.93,112.5
11/25/2019 18:00,85.75,21.68,1.38,71.53,1.04,130
11/25/2019 19:00,90.25,34.48,6.73,60.02,0.89,133.25
11/25/2019 20:00,87,22.12,4.53,58.33,0.88,130.5
11/25/2019 21:00,82.5,14.28,4.4,53.8,0.88,120.25
11/25/2019 22:00,76.75,20.67,2.92,41.9,0.96,119.5
11/25/2019 23:00,79,20.65,17.67,44.6,0.97,118
11/26/2019 0:00,97,18.3,5.62,47.02,0.65,127
11/26/2019 1:00,86.5,10.95,14.88,36.03,0.81,116
11/26/2019 2:00,88,12.85,16.32,32.2,0.83,120.75
11/26/2019 3:00,88,12.2,19.12,32.2,0.8,117
11/26/2019 4:00,86.25,19.08,8.6,26.25,0.85,124.25
11/26/2019 5:00,78,14.57,6.33,25.8,0.85,104
11/26/2019 6:00,73,14.25,6.3,32.38,0.88,108
11/26/2019 7:00,97,17.4,2.4,5.4,0.03,127
11/26/2019 8:00,94,15.6,28.88,36.77,1.48,135
11/26/2019 9:00,92.75,17.27,30.93,48.97,1.72,133.5
11/26/2019 10:00,86.75,14.82,32.88,59.35,1.83,127.5
11/26/2019 11:00,79.5,17.52,30.68,73.75,1.88,124.5
11/26/2019 12:00,75.75,13.7,32.22,80.47,1.64,126.25
11/26/2019 13:00,65.75,10.47,15.8,80.03,0.66,115.75
11/26/2019 14:00,56,9.97,7.15,78.8,0.82,105.25
11/26/2019 15:00,59.75,11.5,15.47,88.75,0.99,99.75
11/26/2019 16:00,72,13.18,16.9,89.93,1.07,117.75
11/26/2019 17:00,74.5,13.35,7.72,91,1.15,118.25
11/26/2019 18:00,74.5,17.15,12.55,80.17,1.03,120.25
11/26/2019 19:00,81,28.05,17.05,62.4,1.09,142.25
11/26/2019 20:00,81,24.1,15.95,53.35,1.02,137.5
11/26/2019 21:00,77.25,21.82,14.93,43.38,1.21,123.75
11/26/2019 22:00,85,19.4,16.2,52.92,1.21,133.25
11/26/2019 23:00,87.75,14.45,16.35,59.17,1.14,133.75
11/27/2019 0:00,87.5,10.2,16.43,64.4,1.13,123.25
11/27/2019 1:00,89,9.6,17.85,60.88,0.91,121
11/27/2019 2:00,81,12.73,17.5,55.73,0.95,121
11/27/2019 3:00,83.5,12.45,19.92,47.5,1.05,122.5
11/27/2019 4:00,92.25,10.7,19.48,56.62,1.08,126
11/27/2019 5:00,91,10.8,20.18,51.75,0.99,118.5
11/27/2019 6:00,74.75,11.07,10.43,54.17,0.93,103.5
11/27/2019 7:00,71.25,14.28,14.75,47.7,0.87,101.5
11/27/2019 8:00,71.25,14.05,12.77,44.95,0.9,106.5
11/27/2019 9:00,65.5,13.48,13.82,58.9,0.91,96.75
11/27/2019 10:00,55.5,14.07,16.75,59.05,0.92,89
11/27/2019 11:00,54.5,17.02,17.93,61.55,0.94,85.5
11/27/2019 12:00,48.5,15.9,16.6,68.1,0.36,85.5
11/27/2019 13:00,53,16.6,14.7,70.35,0.44,90
11/27/2019 14:00,38.75,13.97,26.85,82.8,0.4,76.75
11/27/2019 15:00,52.5,18.35,30.4,79.05,0.72,94.25
11/27/2019 16:00,51.75,32.8,27.82,67.12,0.85,98.25
11/27/2019 17:00,57.5,43.38,29.18,55.2,1.04,111.25
11/27/2019 18:00,68.25,46.45,25.8,48.4,1.25,125.75
11/27/2019 19:00,73,61.88,20,42.4,1.24,144.75
11/27/2019 20:00,83,40.2,17.23,41.53,1.06,151.25
11/27/2019 21:00,74.25,27,18.55,33.8,1.05,123.25
11/27/2019 22:00,66,22.95,18.3,38.5,1,107.75
11/27/2019 23:00,66.75,16.38,19.85,47.83,0.98,103.5
11/28/2019 0:00,70.5,13.03,21.67,49.92,0.98,102.25
11/28/2019 1:00,75,11.22,16.9,46.35,0.84,102.5
11/28/2019 2:00,74.5,9.93,18,48.35,0.87,102.25
11/28/2019 3:00,74.25,9.68,6.85,46.8,0.86,107
11/28/2019 4:00,80.5,8.82,2.7,44.3,0.95,110.25
11/28/2019 5:00,88.25,7.47,4.3,47.02,1.01,113.25
11/28/2019 6:00,88,8.97,14.6,47.23,0.96,117.75
11/28/2019 7:00,84,10.62,9.75,38.52,0.91,110.5
11/28/2019 8:00,81.25,13.93,11.6,42.62,0.91,109.5
11/28/2019 9:00,77.75,13.15,5.55,57.25,0.82,107.25
11/28/2019 10:00,62.75,12.07,1.98,61.55,0.81,95.5
11/28/2019 11:00,55.75,12.75,17.93,66.25,0.82,92.75
11/28/2019 12:00,50.75,12.6,26.32,70.72,0.38,85.25
11/28/2019 13:00,37.75,11.2,24.15,72,0.58,71.75
11/28/2019 14:00,37.5,12.9,15.75,74.43,0.55,66.5
11/28/2019 15:00,39.5,12.93,23.65,75.83,0.54,70
11/28/2019 16:00,41,14.53,31.28,74.67,0.61,68.25
11/28/2019 17:00,41,15.88,24.68,66.53,0.72,72
11/28/2019 18:00,54.25,33.88,24.07,47.5,0.93,89.75
11/28/2019 19:00,55.5,38.75,22.4,38.65,0.88,104.75
11/28/2019 20:00,42.25,20.43,19.6,32.67,0.64,78.5
11/28/2019 21:00,23.75,12.15,4.95,33.55,0.61,48.25
11/28/2019 22:00,21.75,9.38,1.35,33.75,0.66,50.75
11/28/2019 23:00,30.5,12.85,19.85,23.73,0.81,51.5
11/29/2019 0:00,42.5,14.12,21.67,27.2,0.78,66.5
11/29/2019 1:00,44.25,12.6,12.8,27.73,0.67,68.75
11/29/2019 2:00,42.5,11.68,16.12,27.82,0.65,67.25
11/29/2019 3:00,35.5,11.05,17.6,27.05,0.84,58
11/29/2019 4:00,37.5,9.35,15.77,30.65,0.65,62.5
11/29/2019 5:00,38.25,9.88,17.2,28.52,0.69,57
11/29/2019 6:00,36.75,12.4,16.05,22.23,0.73,56.5
11/29/2019 7:00,40.75,13.47,11.65,22.55,0.73,67.75
11/29/2019 8:00,44.75,16.75,8.28,26.45,0.72,76.5
11/29/2019 9:00,38.75,16,19.48,37.38,0.68,66.25
11/29/2019 10:00,30,11.2,8.38,45.73,0.65,57.75
11/29/2019 11:00,23,12.18,4.43,52.82,0.65,55
11/29/2019 12:00,21.5,12.2,14.45,61.27,0.65,49.75
11/29/2019 13:00,28.75,13.32,31.35,65.62,0.61,55.25
11/29/2019 14:00,37,14.57,24,71.55,0.47,65
11/29/2019 15:00,36.25,12.7,21.2,77.93,0.62,64
11/29/2019 16:00,32.75,12.88,22.45,79.95,0.56,60.75
11/29/2019 17:00,29.75,13.2,22.05,71.67,0.54,59.5
11/29/2019 18:00,32.75,18.23,18.38,48.57,0.69,60.5
11/29/2019 19:00,32.75,27.9,5.9,37.08,0.73,67.25
11/29/2019 20:00,29,24.75,9.55,31.7,0.78,68.5
11/29/2019 21:00,39.75,19.35,6.72,37.25,0.61,78.25
11/29/2019 22:00,43,14.98,5.6,38.5,0.68,74.25
11/29/2019 23:00,38.75,11.33,6.2,43.17,0.68,67.5
11/30/2019 0:00,44,9.22,7.95,41.4,0.71,63
11/30/2019 1:00,59.25,10.18,13.2,34.1,0.78,84.5
11/30/2019 2:00,41,11.57,14.22,29.7,0.76,72
11/30/2019 3:00,54.75,11,15.6,28.05,0.78,85
11/30/2019 4:00,52.25,10.75,15.65,28.1,0.79,87.25
11/30/2019 5:00,61,11.47,15,28.2,0.84,92.5
11/30/2019 6:00,73.75,13.3,14.9,29.2,0.92,112.25
11/30/2019 7:00,68.5,14,12.9,30.83,0.86,104
