Datetime,NO2,SO2,O3,CO,PM2.5,PM10
6/25/2018 14:00,7.32,4.05,52.95,0.61,15.25,65.5
6/25/2018 15:00,8.87,4.65,56.82,0.24,13.25,72.5
6/25/2018 16:00,9.32,5.12,60.77,0.3,16,73
6/25/2018 17:00,6.83,6.85,71.05,0.34,22.25,76.5
6/25/2018 18:00,8.17,6.5,68.62,0.67,22.25,69.5
6/25/2018 19:00,12.2,6.03,60.77,0.35,21,74.25
6/25/2018 20:00,12.78,5.55,54.4,0.33,23.5,80.75
6/25/2018 21:00,16.55,5.65,45.55,0.41,22.75,76.75
6/25/2018 22:00,8.15,5.42,58.3,0.54,24.25,89.5
6/25/2018 23:00,9.5,5.23,60.27,0.64,22.25,73.5
6/26/2018 0:00,11.2,5.48,52.93,0.72,23,66
6/26/2018 1:00,6.65,6.7,43.12,0.25,22.25,48.25
6/26/2018 2:00,10.58,6.2,34.8,0.33,13,35
6/26/2018 3:00,6.27,6.62,37.25,0.4,17,37.5
6/26/2018 4:00,6.08,6.42,38.7,0.42,10.5,33.75
6/26/2018 5:00,6.3,7.67,30.87,0.51,10,27.5
6/26/2018 6:00,5,7.45,29.9,0.58,11.5,30
6/26/2018 7:00,10.02,6.45,22.55,0.67,10,29
6/26/2018 8:00,5.6,5.38,29.9,0.73,10.75,27.5
6/26/2018 9:00,3.93,5.78,39.7,0.78,13.5,41.75
6/26/2018 10:00,2.92,5.08,46.55,0.81,15.25,44.5
6/26/2018 11:00,3.88,5,51,0.86,15.25,45.25
6/26/2018 12:00,5.05,9.2,54.38,0.44,13,43
6/26/2018 13:00,4.4,6.78,66.12,0.55,18,61.25
6/26/2018 14:00,4.23,8.5,77.43,0.29,16.75,64
6/26/2018 15:00,7.2,8.23,78.4,0.44,21.75,61
6/26/2018 16:00,8.12,8.03,75.93,0.45,20,62.75
6/26/2018 17:00,8.02,7.08,73.98,0.47,16.5,66
6/26/2018 18:00,7.13,4.8,71.55,0.41,17.75,62.5
6/26/2018 19:00,9.03,7.08,65.15,0.29,24.75,69
6/26/2018 20:00,10.35,7.82,58.32,0.39,22.25,58.75
6/26/2018 21:00,11.77,8.32,55.88,0.43,26.5,38.25
6/26/2018 22:00,23.5,9.95,41.65,0.52,23.5,45
6/26/2018 23:00,27.7,10.95,33.32,0.63,12,60.75
6/27/2018 0:00,14.62,10.25,47.53,0.63,18,81
6/27/2018 1:00,6.83,8.48,51.95,0.16,16.75,47.75
6/27/2018 2:00,8.13,7.75,44.57,0.24,14,33.5
6/27/2018 3:00,8.35,7.43,40.2,0.33,16.75,36.25
6/27/2018 4:00,5.85,7.4,40.17,0.36,15.75,31
6/27/2018 5:00,5.2,8.73,34.27,0.42,14,32.75
6/27/2018 6:00,5.52,10.43,34.3,0.48,11.25,36
6/27/2018 7:00,7.15,8.7,30.87,0.62,16.5,42.25
6/27/2018 8:00,6.88,7.3,26.92,0.67,26.25,74.5
6/27/2018 9:00,5.9,8.3,31.87,0.71,15.25,60.25
6/27/2018 10:00,7.32,7.6,34.3,0.81,17.5,58
6/27/2018 11:00,8.58,6.85,36.25,0.85,18.5,59
6/27/2018 12:00,6.35,9.5,44.6,0.19,16.75,62.5
6/27/2018 13:00,12.15,7.95,41.65,0.84,15.25,66
6/27/2018 14:00,10.33,9.08,54.38,0.47,14.25,68.5
6/27/2018 15:00,17.7,8.6,55.35,0.99,18,62
6/27/2018 16:00,17.77,6.55,50.95,1.03,16.75,69
6/27/2018 17:00,15.77,7.78,51.45,0.75,14.5,56.25
6/27/2018 18:00,9.2,5.95,54.9,0.34,18.5,64
6/27/2018 19:00,10.22,5.53,55.85,0.38,17,67.25
6/27/2018 20:00,22.22,5.4,40.2,0.57,18.25,67.25
6/27/2018 21:00,20.1,5.77,41.68,0.67,22.5,62.25
6/27/2018 22:00,10.07,4.9,49.95,0.61,20.5,49
6/27/2018 23:00,12.3,5.07,47.52,0.66,11.75,33
6/28/2018 0:00,8.2,4.95,56.85,0.62,17,30
6/28/2018 1:00,3.45,5.35,65.65,0.25,10.25,24
6/28/2018 2:00,4.88,5.98,57.32,0.44,7.75,11.75
6/28/2018 3:00,9.42,5.18,35.25,0.46,7.75,12.75
6/28/2018 4:00,8.35,5.32,39.7,0.53,9.75,16.5
6/28/2018 5:00,7.93,6.12,32.82,0.64,9.25,13.75
6/28/2018 6:00,15.87,5.33,24.5,0.66,11.25,21.25
6/28/2018 7:00,10.55,5.23,34.77,0.73,13.25,23.75
6/28/2018 8:00,20.43,5.35,24.03,0.84,8.5,11.75
6/28/2018 9:00,16.35,5.07,30.9,0.9,10,14.5
6/28/2018 10:00,16.15,4.93,33.82,0.95,10,16
6/28/2018 11:00,12.75,5.3,38.7,1,15,25.5
6/28/2018 12:00,13.35,9.6,51.93,0.25,19,35
6/28/2018 13:00,15.17,6.07,70.53,0.44,21.5,41.5
6/28/2018 14:00,15.8,4.87,67.1,0.52,20.5,47
6/28/2018 15:00,12.67,3.4,70.55,0.58,22.25,49.75
6/28/2018 16:00,16.5,3.32,51.45,0.67,22.25,39.5
6/28/2018 17:00,15.75,3.88,41.18,0.26,11.25,22
6/28/2018 18:00,26.73,3.62,31.85,0.41,12.75,31.25
6/28/2018 19:00,37.65,4,23.53,0.68,17,47.75
6/28/2018 20:00,65.57,4.8,6.38,1.19,28.75,74.25
6/28/2018 21:00,37.93,3.4,15.67,0.76,43.5,86.25
6/28/2018 22:00,12.67,0.67,34.3,0.46,30.75,61.25
6/28/2018 23:00,13.63,1.45,31.85,0.49,15.75,47
6/29/2018 0:00,16.35,1.85,28.92,0.56,18,47
6/29/2018 1:00,10.2,4.25,34.3,0.39,17.5,45.5
6/29/2018 2:00,8.45,4.32,49.5,0.44,12.75,38.5
6/29/2018 3:00,9.35,4.5,47.05,0.52,13,33.5
6/29/2018 4:00,11.87,7.33,23.5,0.57,15.25,39.5
6/29/2018 5:00,12.85,5.28,30.4,0.12,12.75,36.25
6/29/2018 6:00,11,4.4,30.37,0.18,13.25,39.25
6/29/2018 7:00,20.25,6.47,25.47,0.38,19.75,42.75
6/29/2018 8:00,15.45,7.4,36.75,0.39,26,58
6/29/2018 9:00,13.08,8.48,58.8,0.33,21.25,54.25
6/29/2018 10:00,8.52,6.52,69.6,0.35,23.5,58.5
6/29/2018 11:00,6.23,5.05,62.7,0.39,18.5,51
6/29/2018 12:00,4.3,13.85,67.6,0.53,16,50.75
6/29/2018 13:00,6.4,6.33,70.05,0.2,13.25,49.75
6/29/2018 14:00,8.1,4.22,74,0.28,15.75,52
6/29/2018 15:00,7.05,3.15,76.95,0.73,19.75,60.75
6/29/2018 16:00,9.23,4,67.12,0.18,14,45.5
6/29/2018 17:00,11.15,5.23,60.75,0.21,12.75,32
6/29/2018 18:00,16.32,4.4,56.32,0.17,16,37
6/29/2018 19:00,26.03,5.35,34.8,0.34,18.25,44.5
6/29/2018 20:00,28.72,4.97,30.38,0.46,17.5,53.5
6/29/2018 21:00,30.05,5.12,38.72,0.54,26.25,72
6/29/2018 22:00,17.5,5.08,45.57,0.48,35.5,81.25
6/29/2018 23:00,19.32,4.73,32.37,0.48,25,63.25
6/30/2018 0:00,16.2,4.72,32.35,0.51,25,61
6/30/2018 1:00,12.55,5.25,40.65,0.38,19,54.5
6/30/2018 2:00,9.35,5.25,54.38,0.45,17.5,55.75
6/30/2018 3:00,7,5.28,63.7,0.53,22.5,53
6/30/2018 4:00,7.6,5.23,51.9,0.54,23.25,47.25
6/30/2018 5:00,8,5.17,50.48,0.26,21,46.75
6/30/2018 6:00,9.6,5.1,44.57,0.31,19.25,42.75
6/30/2018 7:00,11.35,5.07,41.65,0.39,14.75,41
6/30/2018 8:00,6.98,4.58,46.05,0.44,17.25,37.75
6/30/2018 9:00,7.33,3.92,59.77,0.38,17.75,36.5
6/30/2018 10:00,5.95,3.05,75.45,0.47,18.25,38.5
6/30/2018 11:00,5.55,1.25,86.22,0.56,21.25,51.75
6/30/2018 12:00,5.15,8.45,93.1,0.29,18.75,58.25
6/30/2018 13:00,3.73,15.88,98.98,0.35,18.75,54.75
6/30/2018 14:00,6.55,16.1,111.23,0.61,21.25,62.75
6/30/2018 15:00,7.7,17.6,126.4,0.67,21.75,69.5
6/30/2018 16:00,9.45,13.3,100.45,0.66,21.75,63.25
6/30/2018 17:00,10.48,12.25,83.3,0,23,51.5
6/30/2018 18:00,14.55,12.55,66.15,0,19,33.25
6/30/2018 19:00,20.15,6.83,50.45,0,16,34.5
6/30/2018 20:00,24.88,6,38.2,0.03,16.75,33.75
6/30/2018 21:00,28.35,5.88,30.38,0.52,20,41
6/30/2018 22:00,31.07,6.02,15.68,0.68,24.5,50.75
6/30/2018 23:00,36.78,6.15,16.65,0.76,29.25,59.5
7/1/2018 0:00,40.58,6.4,12.73,0.84,30,52
7/1/2018 1:00,35.05,5.52,20.08,0.44,28.25,56
7/1/2018 2:00,34.95,4.67,13.73,0.5,24.5,56.5
7/1/2018 3:00,24.08,4.85,18.6,0.49,28.5,48.25
7/1/2018 4:00,22.15,5.07,16.2,0.53,25.5,46.25
7/1/2018 5:00,23.95,5.28,14.2,0.47,24.75,46.5
7/1/2018 6:00,15.73,4.7,36.25,0.51,33.75,45.5
7/1/2018 7:00,18.62,4.48,26.47,0.61,26.25,49.5
7/1/2018 8:00,16.07,3.25,33.32,0.65,25.25,55.5
7/1/2018 9:00,13.55,3.18,31.87,0.38,28,51.5
7/1/2018 10:00,12.02,2.6,32.32,0.42,24,50.5
7/1/2018 11:00,13.12,3.9,48.02,0.46,22.25,42
7/1/2018 12:00,14.8,5.7,56.38,0.31,26.75,41.25
7/1/2018 13:00,9.78,1.98,54.88,0.5,26.5,44.75
7/1/2018 14:00,12.9,1.65,56.35,0.51,19.25,36.5
7/1/2018 15:00,12.68,3.17,80.82,0.69,21.25,42.25
7/1/2018 16:00,12.5,2.7,93.1,0.69,24,47.5
7/1/2018 17:00,9.05,12.25,80.85,0.29,18.75,49.5
7/1/2018 18:00,6.08,12.55,86.25,0.36,12,42
7/1/2018 19:00,11.1,4.5,69.07,0.5,16.25,40.75
7/1/2018 20:00,10.55,4.73,56.82,0.6,20,40.75
7/1/2018 21:00,10.4,9.53,56.85,0.46,19.75,42.75
7/1/2018 22:00,9.32,11.45,60.75,0.49,21.5,43
7/1/2018 23:00,10.22,10.92,51.45,0.56,28.75,47.25
7/2/2018 0:00,11.7,9.72,45.1,0.55,27,51
7/2/2018 1:00,12.3,5.55,41.65,0.38,25.25,49.75
7/2/2018 2:00,13.6,4.37,36.75,0.5,27.5,46
7/2/2018 3:00,12.4,4.98,35.3,0.53,23,45.25
7/2/2018 4:00,13.72,4.42,32.8,0.53,23,44
7/2/2018 5:00,12.82,3.75,28.9,0.37,22.5,45.75
7/2/2018 6:00,8.52,4.1,42.1,0.42,20.75,41.5
7/2/2018 7:00,11.08,6.12,40.68,0.51,21.5,43.25
7/2/2018 8:00,9.33,7.17,49,0.57,26,51.25
7/2/2018 9:00,10.15,13.67,67.65,0.95,25.75,49.25
7/2/2018 10:00,10.45,13.72,82.82,0.98,26.25,59.75
7/2/2018 11:00,16.23,11.3,82.33,0.95,29.75,62.75
7/2/2018 12:00,15.6,12.15,72.02,0.44,27,58.75
7/2/2018 13:00,11.17,6.48,71.07,0.29,19,39.5
7/2/2018 14:00,16.28,5.05,64.67,0.34,12.5,38
7/2/2018 15:00,17.1,4.9,74,0.44,10.25,37.25
7/2/2018 16:00,10.58,3.27,80.85,0.44,9.75,39
7/2/2018 17:00,8.28,3.68,85.28,0.47,14.5,44.25
7/2/2018 18:00,13.7,3.73,63.2,0.39,12.25,22.75
7/2/2018 19:00,26.73,5.3,43.15,0.46,11.75,21
7/2/2018 20:00,25.17,6.1,37.25,0.51,17,27
7/2/2018 21:00,24.55,6.37,38.7,0.4,17.75,27
7/2/2018 22:00,27.8,6.53,35.75,0.44,19.25,28.5
7/2/2018 23:00,33.37,6.38,24.03,0.52,19.5,35.25
7/3/2018 0:00,26.93,6,30.4,0.5,25,42
7/3/2018 1:00,22.3,4.95,25.97,0.39,18.5,43
7/3/2018 2:00,12.35,4.88,47.05,0.44,17,42.5
7/3/2018 3:00,3.62,4.93,78.4,0.41,14.75,29.75
7/3/2018 4:00,2.68,4.4,59.3,0.4,7.5,18.75
7/3/2018 5:00,3.1,4.8,44.6,0.19,6.25,8.5
7/3/2018 6:00,3.8,5.03,44.07,0.24,7,16
7/3/2018 7:00,5.73,4.42,42.18,0.36,5.75,12.25
7/3/2018 8:00,7.25,4.85,37.23,0.36,5.75,17.75
7/3/2018 9:00,8.42,5,36.75,0.31,8,28.25
7/3/2018 10:00,5.08,4.82,40.68,0.33,8.25,16.5
7/3/2018 11:00,6.23,5.4,45.07,0.54,9.25,17.5
7/3/2018 12:00,7.65,4.75,53.4,0.27,11.5,25.5
7/3/2018 13:00,7.55,3.15,58.3,0.21,15.75,29.5
7/3/2018 14:00,4.83,2.5,63.72,0.25,15.75,36.5
7/3/2018 15:00,8.85,4.35,68.12,0.71,18.5,36.5
7/3/2018 16:00,14.47,5.97,69.57,0.5,19,43.5
7/3/2018 17:00,15.25,6.7,64.17,0,16,52
7/3/2018 18:00,22.6,6.08,47.52,0.21,16.25,56.5
7/3/2018 19:00,19.37,5.73,42.62,0.41,17.5,61
7/3/2018 20:00,22.8,5.17,29.37,0.47,19.5,60.25
7/3/2018 21:00,37.1,4.55,12.25,0.66,22.75,66
7/3/2018 22:00,29.1,4.4,16.65,0.61,28,90
7/3/2018 23:00,37.95,4.65,7.33,0.89,28.5,81
7/4/2018 0:00,18.78,3.7,27.9,0.69,36,99
7/4/2018 1:00,11.03,4.02,50.47,0.38,23.5,61.5
7/4/2018 2:00,5.25,3.05,89.67,0.44,23.25,55.75
7/4/2018 3:00,6.05,2.55,77.45,0.5,24.5,55
7/4/2018 4:00,6.52,1.97,55.88,0.53,18,37.75
7/4/2018 5:00,9.15,5.18,41.65,0.34,19.75,39.25
7/4/2018 6:00,12.45,5.95,33.8,0.4,16,41.5
7/4/2018 7:00,13.85,6.52,25.95,0.44,16,51.25
7/4/2018 8:00,8.95,6.12,23.05,0.43,16,38.75
7/4/2018 9:00,6.43,6.83,27.45,0.29,15,37
7/4/2018 10:00,5.77,4.43,36.75,0.27,12.25,44.5
7/4/2018 11:00,8.28,10,42.15,0.67,13,49
7/4/2018 12:00,8.15,13.15,46.05,0.19,11.25,53.25
7/4/2018 13:00,15.3,6.52,47.5,0.07,12.75,61.25
7/4/2018 14:00,8.02,5.98,58.8,0.15,14.25,69
7/4/2018 15:00,17.58,5.75,73.02,0.25,12.75,81.25
7/4/2018 16:00,17.78,3.85,72.02,0.33,16.25,85.25
7/4/2018 17:00,13.95,3.35,71.05,0.4,20.5,94.25
7/4/2018 18:00,17.2,5.02,64.7,0.38,22,92
7/4/2018 19:00,30.62,7.77,35.77,0.57,25.5,105
7/4/2018 20:00,30.03,6.88,23,0.68,22.5,118.25
7/4/2018 21:00,19.95,6.45,35.28,0.45,26.5,123.5
7/4/2018 22:00,14.55,5.22,38.2,0.47,25,95
7/4/2018 23:00,11.93,4.25,37.25,0.53,23.5,75.75
7/5/2018 0:00,10.72,3.35,36.25,0.59,19,72
7/5/2018 1:00,8.37,5.3,38.2,0.26,18.25,71.75
7/5/2018 2:00,7.55,4.7,33.32,0.31,13.25,64.25
7/5/2018 3:00,7.57,5.05,31.4,0.34,13.75,55.75
7/5/2018 4:00,6.02,4.75,40.2,0.34,12.75,59.5
7/5/2018 5:00,4.15,4.85,31.87,0.16,12,44
7/5/2018 6:00,4.68,4.92,28.4,0.18,12.25,38
7/5/2018 7:00,6.52,7,27.92,0.25,12.75,38.5
7/5/2018 8:00,5.38,6.98,30.87,0.29,11.75,40.75
7/5/2018 9:00,4.4,8,37.23,0.18,11.25,44.75
7/5/2018 10:00,4.75,7.73,42.65,0.23,11.5,48.75
7/5/2018 11:00,6.25,7.55,51.95,0.3,10.75,45
7/5/2018 12:00,7.1,16.85,60.27,0.23,12.25,44.25
7/5/2018 13:00,5.7,7.7,63.22,0.22,10.25,43.5
7/5/2018 14:00,6.98,5.12,72.52,0.24,13,52.75
7/5/2018 15:00,9.35,2.75,76.93,0.33,14.75,62.25
7/5/2018 16:00,12.25,5.12,78.4,0.47,14.5,49.25
7/5/2018 17:00,12.03,5.85,71.05,0.22,16.25,55.5
7/5/2018 18:00,21.2,1.2,55.35,0.27,16.5,55
7/5/2018 19:00,29.32,4.5,29.9,0.49,15,33
7/5/2018 20:00,38.2,7.85,17.63,0.6,15.75,43.5
7/5/2018 21:00,25.65,9.78,25,0.37,17.75,53.75
7/5/2018 22:00,4.57,9.1,54.88,0.57,16,38.5
7/5/2018 23:00,8.52,10.55,39.17,0.45,13,21
7/6/2018 0:00,17.82,10.35,21.1,0.65,13,18
7/6/2018 1:00,15.42,10.6,20.55,0.18,11.25,23.25
7/6/2018 2:00,12.42,10.1,20.55,0.21,14.25,20.25
7/6/2018 3:00,15,9.05,17.65,0.29,15,27
7/6/2018 4:00,22.57,8.88,13.23,0.36,22,28
7/6/2018 5:00,20.47,7.65,13.72,0.24,14.75,27.75
7/6/2018 6:00,14.35,7.62,22.53,0.26,10.5,18.25
7/6/2018 7:00,5.7,5.58,32.82,0.43,8.75,17.75
7/6/2018 8:00,6.23,5.35,29.9,0.41,8.75,14.75
7/6/2018 9:00,6.25,4.83,32.82,0.27,11,17
7/6/2018 10:00,6.77,5.02,40.2,0.36,11.5,15.75
7/6/2018 11:00,11.72,4.9,42.18,0.44,12.25,20.25
7/6/2018 12:00,11.15,13,53.4,5.18,15.5,26
7/6/2018 13:00,15.57,7.85,62.72,0.43,6.5,26.25
7/6/2018 14:00,11.42,4.48,79.38,0.34,11.5,38.75
7/6/2018 15:00,19.57,2.43,81.35,0.45,13.25,49
7/6/2018 16:00,10.43,3.82,82.83,0.61,15.75,56.25
7/6/2018 17:00,26.35,3.87,54.9,0.56,20.5,60.25
7/6/2018 18:00,24.3,5.5,52.43,0.38,20.75,62.5
7/6/2018 19:00,30.6,5.62,38.22,0.52,26,69.5
7/6/2018 20:00,33.15,5.48,28.92,0.67,29.75,80.25
7/6/2018 21:00,43.27,5.08,6.88,0.73,44,95.25
7/6/2018 22:00,25.5,4.92,18.15,0.65,49,102
7/6/2018 23:00,17.1,4.82,29.9,0.53,33.5,70.25
7/7/2018 0:00,16.9,4.3,19.6,0.6,23,56
7/7/2018 1:00,13.58,6.02,30.87,0.4,24.25,55.5
7/7/2018 2:00,4.75,4.95,82.32,0.48,17.5,38.5
7/7/2018 3:00,2.65,4.7,92.15,0.5,4.25,9.5
7/7/2018 4:00,3,4.45,87.7,0.49,6.25,11.25
7/7/2018 5:00,2.92,4.45,84.27,0.21,10,22
7/7/2018 6:00,9.95,4.1,61.27,0.3,13.5,25.5
7/7/2018 7:00,10,4.4,62.7,0.36,17,25.75
7/7/2018 8:00,5.85,4.73,57.83,0.38,16.25,24.25
7/7/2018 9:00,5.23,3.85,49,0.22,13.25,21.5
7/7/2018 10:00,4.95,3.55,43.6,0.28,11.5,22
7/7/2018 11:00,5.5,4.05,46.07,0.31,16,34.5
7/7/2018 12:00,5.1,7.55,57.82,0.12,18.25,43
7/7/2018 13:00,4.95,3.5,68.1,0.29,16,49
7/7/2018 14:00,6.67,1.35,64.67,0.65,16.75,45
7/7/2018 15:00,8.37,3.5,69.1,0.21,22,33
7/7/2018 16:00,15.2,3.93,61.72,0.22,19.75,35
7/7/2018 17:00,6.77,3.98,78.9,0.33,22.5,34.25
7/7/2018 18:00,3.75,3.88,90.65,0.57,25.25,26.75
7/7/2018 19:00,7.45,5.67,76.43,0.52,27.25,37.5
7/7/2018 20:00,8.57,6.38,63.2,0.53,21.25,35.5
7/7/2018 21:00,5,6.65,72.53,0.3,18.5,32.25
7/7/2018 22:00,3.25,6.02,79.4,0.3,17.25,26.25
7/7/2018 23:00,3.27,5.7,65.67,0.4,16.5,24.75
7/8/2018 0:00,3.9,4.8,64.7,0.46,12,27
7/8/2018 1:00,3.42,4.93,79.38,0.96,12.75,21
7/8/2018 2:00,2.48,4.42,86.72,0.96,10.5,13.5
7/8/2018 3:00,5.25,5.12,75.45,0.99,14.25,19
7/8/2018 4:00,4.73,4.58,61.75,0.91,10.75,21.75
7/8/2018 5:00,4.85,2.65,50.47,0.35,7.5,21
7/8/2018 6:00,7.3,3.2,37.75,0.36,10.25,23.25
7/8/2018 7:00,6.9,3.68,31.37,0.44,14,28.75
7/8/2018 8:00,5.75,2.5,34.3,0.46,14,25
7/8/2018 9:00,4.97,2.43,38.73,0.34,13.25,25.5
7/8/2018 10:00,4.77,1.57,47.55,0.41,11.5,20
7/8/2018 11:00,4.48,1.7,48.02,0.47,12,19.25
7/8/2018 12:00,3.85,2.47,54.88,0.52,11,18
7/8/2018 13:00,2.95,5.52,56.82,0.17,9.25,14.5
7/8/2018 14:00,2.25,5.57,54.9,0.23,13,22
7/8/2018 15:00,2.88,6.05,58.8,0.28,13,23.75
7/8/2018 16:00,3.27,7.12,62.7,0.36,13.5,28.75
7/8/2018 17:00,4.1,11.15,64.2,0.2,15.5,29.75
7/8/2018 18:00,5.45,10.4,64.2,0.37,17.25,35
7/8/2018 19:00,5.17,5.48,59.77,0.3,17.5,38.75
7/8/2018 20:00,10.5,7.63,46.05,0.36,16.5,49
7/8/2018 21:00,12.17,7.92,37.73,0.32,18,46
7/8/2018 22:00,8.72,6.85,42.15,0.4,16.75,37
7/8/2018 23:00,7.22,6.27,38.23,0.46,18.25,39
7/9/2018 0:00,5.8,5.9,33.32,0.49,16,36
7/9/2018 1:00,6.43,5.48,36.27,0.28,16.25,34.25
7/9/2018 2:00,5.1,5.2,50.45,0.41,14,29.25
7/9/2018 3:00,3.62,6.9,55.85,0.39,14.25,29.25
7/9/2018 4:00,2.68,7.7,64.17,0.38,14.5,26
7/9/2018 5:00,2.93,7.38,58.3,0,12.5,22.5
7/9/2018 6:00,3.62,4.98,56.8,0.16,10.75,20.25
7/9/2018 7:00,3.55,6.38,55.38,0.11,10.25,19.75
7/9/2018 8:00,3.48,5.52,55.38,0.16,11,24.25
7/9/2018 9:00,3.85,5.07,55.38,0.27,11.25,23.75
7/9/2018 10:00,4.2,4.38,58.8,0.34,13.25,27
7/9/2018 11:00,6.12,3.95,62.25,0.44,15.75,25.25
7/9/2018 12:00,7.2,8.15,58.8,0.33,13.5,38.5
7/9/2018 13:00,7.27,4.05,73.98,0.29,17.5,40
7/9/2018 14:00,8.97,4.25,81.85,0.45,17.75,40.25
7/9/2018 15:00,9.27,5.5,92.57,0.63,21.75,43.75
7/9/2018 16:00,10.05,5.02,92.6,0.61,19,52.25
7/9/2018 17:00,12.47,4.75,81.85,0.51,21.75,55.25
7/9/2018 18:00,13.62,5.33,75.45,0.55,21.25,60.75
7/9/2018 19:00,14.85,5.77,64.2,0.58,21.75,55
7/9/2018 20:00,12.47,5.07,56.8,0.71,21,49.5
7/9/2018 21:00,10.25,6.73,51.45,0.28,22.25,52.25
7/9/2018 22:00,12.75,6.73,42.12,0.24,25,57.5
7/9/2018 23:00,7.7,6.35,60.27,0.26,21.75,55.5
7/10/2018 0:00,6.95,6.52,55.85,0.31,21,36
7/10/2018 1:00,6.63,6.05,53.9,0.37,13.75,21.5
7/10/2018 2:00,3.47,6.15,57.35,0.48,13.25,18.75
7/10/2018 3:00,2.93,5.7,52.95,0.48,14.25,23.5
7/10/2018 4:00,3.97,5.7,46.1,0.53,15,22
7/10/2018 5:00,2.95,4.47,42.62,0.27,14.5,22.5
7/10/2018 6:00,4.15,4.75,32.82,0.31,14.5,26.25
7/10/2018 7:00,5.03,5.4,29.9,0.38,10.75,24
7/10/2018 8:00,7.85,4.55,27.95,0.44,13.75,24.75
7/10/2018 9:00,10.47,3.85,26.45,0.31,16.75,28.25
7/10/2018 10:00,6.82,3.55,39.2,0.33,18.25,32.25
7/10/2018 11:00,4.48,3.9,51.43,0.34,16.5,34.75
7/10/2018 12:00,5.3,7.1,58.8,0.34,18.25,42
7/10/2018 13:00,6.75,6.95,61.75,0.07,20.5,53.5
7/10/2018 14:00,6.1,4.85,63.2,0.02,23.75,67.75
7/10/2018 15:00,7.8,6.83,64.67,0.5,20.25,61
7/10/2018 16:00,10.97,4.9,64.17,0.77,22,63.25
7/10/2018 17:00,13.45,6.48,62.23,0.25,25.75,66.75
7/10/2018 18:00,11.83,6.98,65.65,0.49,26.5,55
7/10/2018 19:00,11.33,2.42,66.15,0.49,22,49
7/10/2018 20:00,7.68,5.07,63.2,0.46,23.25,49
7/10/2018 21:00,7.18,6.73,64.17,0.23,21.75,46.5
7/10/2018 22:00,5.32,6.73,65.15,0.25,14.5,27.25
7/10/2018 23:00,4.02,6.35,62.72,0.28,15,20.5
7/11/2018 0:00,4.38,6.52,61.75,0.31,17,22
7/11/2018 1:00,3.4,4.32,65.17,0.2,10.75,24.25
7/11/2018 2:00,3.9,5.68,52.45,0.22,13.75,25
7/11/2018 3:00,7.1,6.4,45.05,0.31,18.5,28.5
7/11/2018 4:00,7.12,7.57,47.5,0.36,20.25,31.5
7/11/2018 5:00,4.42,8.52,50.48,0.68,17.5,29.25
7/11/2018 6:00,4.02,7.7,53.43,0.71,15.75,27.5
7/11/2018 7:00,2.7,8.45,51.48,0.7,14.75,28.5
7/11/2018 8:00,3.12,8.85,49.5,0.67,14,26
7/11/2018 9:00,3.1,8,50.5,0.31,14.25,23.5
7/11/2018 10:00,3.38,6.55,50.5,0.39,15.25,25.75
7/11/2018 11:00,5.9,4.6,51.45,0.46,16.25,26.25
7/11/2018 12:00,5.2,0.25,55.85,0.44,17,22.5
7/11/2018 13:00,5.62,4.58,56.32,0.2,16.25,29.5
7/11/2018 14:00,7.5,6.18,56.35,0.25,15,37
7/11/2018 15:00,6.77,7.2,61.75,0.29,18,38.25
7/11/2018 16:00,6.4,6.3,65.17,0.26,18,39.5
7/11/2018 17:00,8.37,11.4,61.75,0.3,17.5,32.25
7/11/2018 18:00,8.57,11.33,62.23,0.36,16.25,33.25
7/11/2018 19:00,9.9,5.03,60.27,0.43,17.5,35.75
7/11/2018 20:00,18.12,7.35,36.25,0.59,19.25,41.75
7/11/2018 21:00,15.27,7.35,43.6,0.33,22,44.5
7/11/2018 22:00,4.4,5.93,64.65,0.27,28,46
7/11/2018 23:00,4.2,5.77,62.7,0.32,12.5,25.25
7/12/2018 0:00,7.8,5.9,52.93,0.35,16,21.5
7/12/2018 1:00,9.52,5.57,49,0.89,12.25,16.75
7/12/2018 2:00,6.48,3.9,55.35,0.66,10.5,34.5
7/12/2018 3:00,6.75,4.28,49,0.69,12.25,73.5
7/12/2018 4:00,5.93,4.67,63.7,0.64,13.5,23
7/12/2018 5:00,4.7,3.97,49,0.12,13.75,19
7/12/2018 6:00,6.25,1.65,45.1,0.51,10,16
7/12/2018 7:00,2.7,8.45,51.48,0.7,14.75,28.5
7/12/2018 8:00,3.12,8.85,49.5,0.67,14,26
7/12/2018 9:00,3.1,8,50.5,0.31,14.25,23.5
7/12/2018 10:00,3.38,6.55,50.5,0.39,15.25,25.75
7/12/2018 11:00,6.55,9.5,33.8,0,10,16
7/12/2018 12:00,11.8,73.03,28.4,3.3,4,15
7/12/2018 13:00,3.1,6.42,28.9,0.26,4.5,14.5
7/12/2018 14:00,7.5,5.9,28.9,0.29,25.75,20.5
7/12/2018 15:00,6.77,6.45,29.4,0.38,85,43
7/12/2018 16:00,6.4,3.15,31.87,0.19,13.5,16.5
7/12/2018 17:00,10.77,5.65,29.9,0.68,7,19.75
7/12/2018 18:00,9.95,4.85,29.4,0.75,11,24.5
7/12/2018 19:00,9.7,6.02,28.4,0.91,14.25,24.75
7/12/2018 20:00,10.12,6.2,27.92,0.53,15,29.25
